############################################################################################################
# initial vector basename: b_100
# final   vector basename: b_100
# Operator file: Iso2.int
# Zero body term: -0.00485538
# Jf  nJf     Ji  nJi      Ei          Ef         <Op1b>          <Op2b>         <Op1b+2b>     <Op0b+1b+2b>
###########################################################################################################
 0.0   1     0.0   1    -38.242     -38.242    4.520186e+00   -2.517938e+00    2.002249e+00    1.997394e+00
 0.0   1     0.0   2    -38.242     -28.000   -1.014241e-04   -6.627226e-03   -6.728650e-03   -6.728650e-03
 0.0   2     0.0   1    -28.000     -38.242    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
 0.0   2     0.0   2    -28.000     -28.000    4.521301e+00   -2.515240e+00    2.006062e+00    2.001206e+00
 1.0   1     1.0   1    -40.242     -40.242    4.521056e+00   -4.512814e+00    8.241247e-03    3.385867e-03
 1.0   1     1.0   2    -40.242     -38.009   -1.389858e-04    2.082487e-04    6.926286e-05    6.926286e-05
 1.0   2     1.0   1    -38.009     -40.242    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
 1.0   2     1.0   2    -38.009     -38.009    4.520163e+00   -4.513713e+00    6.450267e-03    1.594887e-03
