############################################################################################################
# initial vector basename: ne220
# final   vector basename: ne220
# Operator file: VCoul.int
# Zero body term: 14.3073
# Jf  nJf     Ji  nJi      Ei          Ef         <Op1b>          <Op2b>         <Op1b+2b>     <Op0b+1b+2b>
###########################################################################################################
 0.0   1     0.0   1    -53.131     -53.131    6.388194e+00    1.010258e+00    7.398453e+00    2.170575e+01
 0.0   1     0.0   2    -53.131     -46.437    7.756391e-02   -2.551809e-02    5.204582e-02    5.204582e-02
 0.0   2     0.0   1    -46.437     -53.131    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
 0.0   2     0.0   2    -46.437     -46.437    6.293684e+00    8.910129e-01    7.184697e+00    2.149200e+01
 1.0   1     1.0   1    -46.811     -46.811    6.320675e+00    9.499344e-01    7.270609e+00    2.157791e+01
 1.0   1     1.0   2    -46.811     -45.400   -1.592064e-03   -1.559145e-02   -1.718351e-02   -1.718351e-02
 1.0   2     1.0   1    -45.400     -46.811    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
 1.0   2     1.0   2    -45.400     -45.400    6.164498e+00    8.786765e-01    7.043175e+00    2.135047e+01
