############################################################################################################
# initial vector basename: s_340
# final   vector basename: s_340
# Operator file: Iso2.int
# Zero body term: 0.00756305
# Jf  nJf     Ji  nJi      Ei          Ef         <Op1b>          <Op2b>         <Op1b+2b>     <Op0b+1b+2b>
###########################################################################################################
 0.0   1     0.0   1   -192.236    -192.236    1.347436e+01   -1.147583e+01    1.998527e+00    2.006090e+00
 0.0   1     0.0   2   -192.236    -187.507   -2.199575e-03    4.141758e-03    1.942183e-03    1.942183e-03
 0.0   2     0.0   1   -187.507    -192.236    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
 0.0   2     0.0   2   -187.507    -187.507    1.347541e+01   -1.147879e+01    1.996619e+00    2.004182e+00
 1.0   1     1.0   1   -188.192    -188.192    1.347453e+01   -1.147663e+01    1.997900e+00    2.005463e+00
 1.0   1     1.0   2   -188.192    -185.578    3.390847e-04   -1.413465e-03   -1.074381e-03   -1.074381e-03
 1.0   2     1.0   1   -185.578    -188.192    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
 1.0   2     1.0   2   -185.578    -185.578    1.347473e+01   -1.147196e+01    2.002775e+00    2.010338e+00
