############################################################################################################
# initial vector basename: ne180
# final   vector basename: ne180
# Operator file: Rn2.int
# Zero body term: 5.92842
# Jf  nJf     Ji  nJi      Ei          Ef         <Op1b>          <Op2b>         <Op1b+2b>     <Op0b+1b+2b>
###########################################################################################################
 0.0   1     0.0   1     -4.187      -4.187    1.371405e-01    1.147397e-02    1.486145e-01    6.077035e+00
 0.0   1     0.0   2     -4.187       0.697    2.564061e-02    2.963787e-03    2.860440e-02    2.860440e-02
 0.0   2     0.0   1      0.697      -4.187    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
 0.0   2     0.0   2      0.697       0.697    2.116377e-01   -4.802344e-03    2.068354e-01    6.135255e+00
 1.0   1     1.0   1      4.984       4.984    2.522157e-01   -1.813263e-03    2.504025e-01    6.178822e+00
 1.0   1     1.0   2      4.984       6.351   -2.215824e-03    3.591133e-04   -1.856711e-03   -1.856711e-03
 1.0   2     1.0   1      6.351       4.984    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
 1.0   2     1.0   2      6.351       6.351    3.001007e-01   -5.493737e-03    2.946069e-01    6.223027e+00
