############################################################################################################
# initial vector basename: ne220
# final   vector basename: ne220
# Operator file: Rp2.int
# Zero body term: 4.85838
# Jf  nJf     Ji  nJi      Ei          Ef         <Op1b>          <Op2b>         <Op1b+2b>     <Op0b+1b+2b>
###########################################################################################################
 0.0   1     0.0   1    -52.994     -52.994    2.575378e+00   -3.778159e-01    2.197562e+00    7.055942e+00
 0.0   1     0.0   2    -52.994     -46.312   -1.023904e-01    1.932244e-02   -8.306793e-02   -8.306793e-02
 0.0   2     0.0   1    -46.312     -52.994    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
 0.0   2     0.0   2    -46.312     -46.312    2.671205e+00   -3.675413e-01    2.303664e+00    7.162044e+00
 1.0   1     1.0   1    -46.785     -46.785    2.654542e+00   -3.790771e-01    2.275465e+00    7.133845e+00
 1.0   1     1.0   2    -46.785     -45.371   -1.898516e-03   -9.263677e-03   -1.116219e-02   -1.116219e-02
 1.0   2     1.0   1    -45.371     -46.785    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
 1.0   2     1.0   2    -45.371     -45.371    2.775769e+00   -3.785698e-01    2.397199e+00    7.255579e+00
