############################################################################################################
# initial vector basename: o_140
# final   vector basename: o_140
# Operator file: Rn2.int
# Zero body term: 1.05173
# Jf  nJf     Ji  nJi      Ei          Ef         <Op1b>          <Op2b>         <Op1b+2b>     <Op0b+1b+2b>
###########################################################################################################
 0.0   1     0.0   1    -86.871     -86.871    4.320279e+00   -1.321641e+00    2.998639e+00    4.050369e+00
 0.0   1     0.0   2    -86.871     -69.759    2.814486e-01    2.325044e-02    3.046991e-01    3.046991e-01
 0.0   2     0.0   1    -69.759     -86.871    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
 0.0   2     0.0   2    -69.759     -69.759    4.987830e+00   -7.795698e-01    4.208260e+00    5.259990e+00
 1.0   1     1.0   1    -75.214     -75.214    4.654055e+00   -1.030459e+00    3.623596e+00    4.675326e+00
 1.0   1     1.0   2    -75.214       0.000    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
 1.0   2     1.0   1      0.000     -75.214    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
 1.0   2     1.0   2      0.000       0.000    0.000000e+00    0.000000e+00    0.000000e+00    1.051730e+00
