############################################################################################################
# initial vector basename: o_180
# final   vector basename: o_180
# Operator file: Rn2.int
# Zero body term: 5.28667
# Jf  nJf     Ji  nJi      Ei          Ef         <Op1b>          <Op2b>         <Op1b+2b>     <Op0b+1b+2b>
###########################################################################################################
 0.0   1     0.0   1    -12.148     -12.148    2.443494e+00   -9.319917e-02    2.350294e+00    7.636964e+00
 0.0   1     0.0   2    -12.148      -6.247    2.824625e-01   -3.686519e-02    2.455973e-01    2.455973e-01
 0.0   2     0.0   1     -6.247     -12.148    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
 0.0   2     0.0   2     -6.247      -6.247    3.359690e+00   -6.053828e-02    3.299151e+00    8.585821e+00
 1.0   1     1.0   1     -1.937      -1.937    2.993487e+00    4.065173e-02    3.034138e+00    8.320808e+00
 1.0   1     1.0   2     -1.937      -0.188    1.351706e-02    4.634726e-03    1.815178e-02    1.815178e-02
 1.0   2     1.0   1     -0.188      -1.937    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
 1.0   2     1.0   2     -0.188      -0.188    3.552823e+00    2.695226e-02    3.579775e+00    8.866445e+00
