############################################################################################################
# initial vector basename: o_180
# final   vector basename: o_180
# Operator file: Iso2.int
# Zero body term: 0.00380119
# Jf  nJf     Ji  nJi      Ei          Ef         <Op1b>          <Op2b>         <Op1b+2b>     <Op0b+1b+2b>
###########################################################################################################
 0.0   1     0.0   1    -11.926     -11.926    1.498293e+00    5.005078e-01    1.998801e+00    2.002602e+00
 0.0   1     0.0   2    -11.926      -6.110    4.596490e-04   -3.197010e-04    1.399480e-04    1.399480e-04
 0.0   2     0.0   1     -6.110     -11.926    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
 0.0   2     0.0   2     -6.110      -6.110    1.499837e+00    5.001285e-01    1.999966e+00    2.003767e+00
 1.0   1     1.0   1     -1.914      -1.914    1.499373e+00    5.000501e-01    1.999423e+00    2.003224e+00
 1.0   1     1.0   2     -1.914      -0.150    2.923092e-05    9.885402e-05    1.280849e-04    1.280849e-04
 1.0   2     1.0   1     -0.150      -1.914    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
 1.0   2     1.0   2     -0.150      -0.150    1.500303e+00    5.001348e-01    2.000437e+00    2.004239e+00
