############################################################################################################
# initial vector basename: be100
# final   vector basename: be100
# Operator file: VCoul.int
# Zero body term: 1.00472
# Jf  nJf     Ji  nJi      Ei          Ef         <Op1b>          <Op2b>         <Op1b+2b>     <Op0b+1b+2b>
###########################################################################################################
 0.0   1     0.0   1    -39.926     -39.926    1.333221e+00    1.363637e+00    2.696859e+00    3.701579e+00
 0.0   1     0.0   2    -39.926     -30.053    1.400507e-01   -4.130552e-02    9.874515e-02    9.874515e-02
 0.0   2     0.0   1    -30.053     -39.926    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
 0.0   2     0.0   2    -30.053     -30.053    1.173069e+00    1.040344e+00    2.213413e+00    3.218133e+00
 1.0   1     1.0   1    -32.003     -32.003    1.228168e+00    1.111115e+00    2.339283e+00    3.344003e+00
 1.0   1     1.0   2    -32.003     -29.145   -3.077137e-02   -1.300154e-01   -1.607868e-01   -1.607868e-01
 1.0   2     1.0   1    -29.145     -32.003    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
 1.0   2     1.0   2    -29.145     -29.145    1.330251e+00    1.224494e+00    2.554745e+00    3.559465e+00
