############################################################################################################
# initial vector basename: ne220
# final   vector basename: ne220
# Operator file: Rn2.int
# Zero body term: 4.78829
# Jf  nJf     Ji  nJi      Ei          Ef         <Op1b>          <Op2b>         <Op1b+2b>     <Op0b+1b+2b>
###########################################################################################################
 0.0   1     0.0   1    -53.323     -53.323    4.604219e+00   -3.780667e-01    4.226152e+00    9.014442e+00
 0.0   1     0.0   2    -53.323     -46.535    7.612609e-02    1.357782e-02    8.970392e-02    8.970392e-02
 0.0   2     0.0   1    -46.535     -53.323    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
 0.0   2     0.0   2    -46.535     -46.535    4.927919e+00   -3.308778e-01    4.597041e+00    9.385331e+00
 1.0   1     1.0   1    -46.844     -46.844    4.633789e+00   -3.118017e-01    4.321987e+00    9.110277e+00
 1.0   1     1.0   2    -46.844     -45.424    7.932942e-02    6.216106e-03    8.554553e-02    8.554553e-02
 1.0   2     1.0   1    -45.424     -46.844    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
 1.0   2     1.0   2    -45.424     -45.424    4.793841e+00   -3.630529e-01    4.430788e+00    9.219078e+00
