############################################################################################################
# initial vector basename: c_140
# final   vector basename: c_140
# Operator file: Rp2.int
# Zero body term: 1.12954
# Jf  nJf     Ji  nJi      Ei          Ef         <Op1b>          <Op2b>         <Op1b+2b>     <Op0b+1b+2b>
###########################################################################################################
 0.0   1     0.0   1    -91.161     -91.161    3.720153e+00   -1.281617e+00    2.438536e+00    3.568076e+00
 0.0   1     0.0   2    -91.161     -73.178    2.589776e-01    9.809177e-03    2.687868e-01    2.687868e-01
 0.0   2     0.0   1    -73.178     -91.161    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
 0.0   2     0.0   2    -73.178     -73.178    4.445413e+00   -8.311609e-01    3.614252e+00    4.743792e+00
 1.0   1     1.0   1    -79.892     -79.892    4.082784e+00   -1.048167e+00    3.034617e+00    4.164157e+00
 1.0   1     1.0   2    -79.892       0.000    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
 1.0   2     1.0   1      0.000     -79.892    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
 1.0   2     1.0   2      0.000       0.000    0.000000e+00    0.000000e+00    0.000000e+00    1.129540e+00
